model,fold,params,param_key,macro_f1,mean_absolute_age_error,severe_error_rate
xgboost,2,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.785107556536128,0.08,0.017777777777777778
xgboost,3,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.6186880891036821,0.19111111111111112,0.04888888888888889
xgboost,4,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.6553194166851728,0.14285714285714285,0.04017857142857143
xgboost,5,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.6867723453017571,0.13839285714285715,0.03125
lightgbm,1,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.8011372943755773,0.07111111111111111,0.013333333333333334
lightgbm,2,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.7585628844395188,0.12,0.03111111111111111
lightgbm,3,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.6795835838369776,0.18666666666666668,0.04888888888888889
lightgbm,4,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.6091176470588235,0.14285714285714285,0.03571428571428571
lightgbm,5,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.739395595814462,0.15625,0.044642857142857144
lightgbm,1,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.8011372943755773,0.07111111111111111,0.013333333333333334
lightgbm,2,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.7585628844395188,0.12,0.03111111111111111
lightgbm,3,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.6795835838369776,0.18666666666666668,0.04888888888888889
lightgbm,4,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.6091176470588235,0.14285714285714285,0.03571428571428571
lightgbm,5,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 3), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.739395595814462,0.15625,0.044642857142857144
lightgbm,1,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.7799221559221559,0.07555555555555556,0.013333333333333334
lightgbm,2,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.7948313905669474,0.06222222222222222,0.013333333333333334
lightgbm,3,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.6820593801253206,0.13777777777777778,0.035555555555555556
lightgbm,4,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.6230200315214723,0.10267857142857142,0.026785714285714284
lightgbm,5,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 15, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 15), ('subsample', 0.9)]",0.8260293969596295,0.05803571428571429,0.017857142857142856
lightgbm,1,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.7349209349209349,0.08,0.013333333333333334
lightgbm,2,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.7923876477633703,0.07111111111111111,0.013333333333333334
lightgbm,3,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.6856643164157615,0.12444444444444444,0.03111111111111111
lightgbm,4,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.6276484052346121,0.10714285714285714,0.026785714285714284
lightgbm,5,"{'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.9, 'num_leaves': 31, 'min_child_samples': 10}","[('learning_rate', 0.05), ('max_depth', 5), ('min_child_samples', 10), ('num_leaves', 31), ('subsample', 0.9)]",0.7778373800112931,0.0625,0.017857142857142856
